sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock,label_action
SKI-31042,734,337,2.7,20,2,121,NO CHANGE
COS-31044,934,463,2.4,20,2,743,NO CHANGE
APP-31045,705,376,4.7,20,2,649,ORDER STOCK
APP-31047,47,70,2.9,20,2,69,NO CHANGE
CLO-31052,273,210,2.5,20,2,856,NO CHANGE
HOM-31054,845,180,4.5,20,2,827,ORDER STOCK
ELE-31058,613,47,1.5,20,2,913,ORDER STOCK
GRO-31060,351,459,1.8,20,2,803,DISCOUNT
GRO-31062,530,65,2.2,20,2,727,DISCOUNT
ELE-31064,318,96,4.5,20,2,636,ORDER STOCK
HOM-31069,70,124,1.7,20,2,491,NO CHANGE
SKI-31070,736,328,4.4,20,2,588,ORDER STOCK
APP-31071,881,251,4.4,20,2,940,NO CHANGE
APP-31072,436,95,3.5,20,2,842,ORDER STOCK
APP-31073,661,121,1.5,20,2,18,DISCOUNT
SKI-31075,225,350,2.2,20,2,576,ORDER STOCK
GRO-31085,233,282,4.1,20,2,34,ORDER STOCK
GRO-31089,25,364,1.5,20,2,480,ORDER STOCK
HOM-31090,855,195,3.3,20,2,932,NO CHANGE
SKI-31091,407,432,3.5,20,2,372,NO CHANGE
COS-31092,776,180,5.0,20,2,393,DISCOUNT
ELE-31093,707,285,2.3,20,2,638,ORDER STOCK
ELE-31097,370,472,2.3,20,2,332,DISCOUNT
APP-31102,587,201,4.9,20,2,335,DISCOUNT
APP-31103,455,185,4.5,20,2,864,NO CHANGE
CLO-31112,798,216,3.4,20,2,648,ORDER STOCK
SKI-31113,569,118,5.0,20,2,816,ORDER STOCK
ELE-31115,487,276,4.0,20,2,811,NO CHANGE
FUR-31118,167,327,4.4,20,2,2,NO CHANGE
APP-31119,894,285,3.6,20,2,98,ORDER STOCK
SKI-31121,112,113,3.8,20,2,263,DISCOUNT
GRO-31123,684,66,4.9,20,2,837,ORDER STOCK
SKI-31124,843,168,3.9,20,2,69,ORDER STOCK
HOM-31126,913,244,1.8,20,2,769,ORDER STOCK
ELE-31133,978,278,3.9,20,2,192,ORDER STOCK
ELE-31135,445,481,3.1,20,2,406,ORDER STOCK
ELE-31139,824,68,3.6,20,2,407,DISCOUNT
FUR-31141,110,498,1.1,20,2,683,NO CHANGE
GRO-31142,161,488,2.8,20,2,825,NO CHANGE
APP-31143,469,418,2.6,20,2,331,DISCOUNT
CLO-31144,572,21,4.1,20,2,989,ORDER STOCK
GRO-31145,433,232,4.1,20,2,427,NO CHANGE
SKI-31147,663,134,3.6,20,2,621,NO CHANGE
GRO-31149,810,329,3.9,20,2,137,NO CHANGE
SKI-31151,684,458,4.9,20,2,160,ORDER STOCK
FUR-31153,599,123,3.0,20,2,683,DISCOUNT
GRO-31155,954,291,4.6,20,2,87,NO CHANGE
APP-31156,951,209,1.8,20,2,648,DISCOUNT
APP-31159,109,481,1.8,20,2,545,NO CHANGE
CLO-31162,579,306,2.8,20,2,112,NO CHANGE
FUR-31163,23,4,4.2,20,2,316,DISCOUNT
SKI-31165,970,128,1.9,20,2,188,ORDER STOCK
HOM-31166,382,353,3.5,20,2,780,ORDER STOCK
FUR-31167,465,177,2.1,20,2,476,NO CHANGE
SKI-31169,487,483,2.9,20,2,724,NO CHANGE
SKI-31176,482,336,2.6,20,2,534,DISCOUNT
FUR-31177,468,124,1.6,20,2,328,DISCOUNT
GRO-31179,173,368,3.3,20,2,453,DISCOUNT
CLO-31182,353,31,1.3,20,2,685,ORDER STOCK
FUR-31184,631,432,3.5,20,2,890,NO CHANGE
COS-31186,301,435,3.3,20,2,303,DISCOUNT
COS-31189,129,255,3.8,20,2,679,DISCOUNT
SKI-31190,23,198,4.4,20,2,909,NO CHANGE
HOM-31191,447,446,4.2,20,2,953,DISCOUNT
HOM-31192,312,347,2.5,20,2,410,NO CHANGE
APP-31194,710,248,4.3,20,2,514,ORDER STOCK
ELE-31197,489,494,3.0,20,2,926,DISCOUNT
SKI-31198,95,16,1.8,20,2,111,DISCOUNT
APP-31199,462,438,4.4,20,2,202,ORDER STOCK
CLO-31200,754,298,1.8,20,2,895,NO CHANGE
FUR-31201,808,94,4.6,20,2,497,NO CHANGE
APP-31202,356,265,4.4,20,2,566,NO CHANGE
GRO-31204,772,479,4.4,20,2,251,NO CHANGE
FUR-31207,991,36,2.3,20,2,208,NO CHANGE
HOM-31208,506,468,1.3,20,2,66,ORDER STOCK
FUR-31209,897,47,3.8,20,2,225,DISCOUNT
COS-31210,57,344,4.9,20,2,85,NO CHANGE
CLO-31211,247,28,3.2,20,2,688,DISCOUNT
GRO-31212,227,301,2.0,20,2,339,ORDER STOCK
SKI-31215,456,260,4.9,20,2,409,NO CHANGE
CLO-31216,262,44,3.3,20,2,101,ORDER STOCK
ELE-31222,787,450,4.7,20,2,379,ORDER STOCK
CLO-31224,776,459,2.0,20,2,137,NO CHANGE
COS-31225,802,282,1.7,20,2,151,NO CHANGE
COS-31228,317,175,3.4,20,2,303,NO CHANGE
CLO-31231,636,174,4.8,20,2,553,ORDER STOCK
HOM-31232,687,89,4.8,20,2,874,DISCOUNT
ELE-31234,732,486,2.9,20,2,877,ORDER STOCK
ELE-31235,396,349,2.4,20,2,554,DISCOUNT
GRO-31243,968,167,1.4,20,2,483,DISCOUNT
GRO-31244,868,108,4.2,20,2,823,ORDER STOCK
ELE-31245,536,334,2.2,20,2,369,DISCOUNT
ELE-31246,832,176,4.1,20,2,940,ORDER STOCK
FUR-31248,681,371,4.8,20,2,931,ORDER STOCK
ELE-31249,6,324,1.4,20,2,968,DISCOUNT
HOM-31253,440,481,2.8,20,2,19,ORDER STOCK
SKI-31256,558,418,4.2,20,2,346,ORDER STOCK
COS-31258,776,122,3.0,20,2,410,ORDER STOCK
HOM-31259,504,107,1.6,20,2,114,NO CHANGE
FUR-31261,420,14,4.0,20,2,910,ORDER STOCK
GRO-31264,665,129,3.1,20,2,457,NO CHANGE
SKI-31266,583,432,2.7,20,2,214,DISCOUNT
HOM-31267,111,495,2.0,20,2,101,ORDER STOCK
HOM-31272,792,430,4.9,20,2,397,ORDER STOCK
HOM-31278,868,219,1.2,20,2,433,ORDER STOCK
GRO-31279,742,381,2.3,20,2,711,NO CHANGE
APP-31285,854,322,1.9,20,2,395,NO CHANGE
CLO-31289,667,313,2.3,20,2,50,ORDER STOCK
ELE-31292,234,78,2.8,20,2,836,DISCOUNT
HOM-31294,213,265,1.7,20,2,213,ORDER STOCK
APP-31295,358,324,3.9,20,2,591,NO CHANGE
ELE-31296,502,162,1.1,20,2,933,NO CHANGE
FUR-31297,543,141,2.0,20,2,514,ORDER STOCK
ELE-31303,721,371,2.0,20,2,590,DISCOUNT
FUR-31304,136,55,3.5,20,2,934,NO CHANGE
CLO-31305,632,119,3.9,20,2,592,ORDER STOCK
ELE-31307,398,70,4.1,20,2,277,ORDER STOCK
APP-31308,791,467,4.8,20,2,341,DISCOUNT
HOM-31311,880,359,2.4,20,2,344,DISCOUNT
SKI-31314,27,166,2.5,20,2,986,ORDER STOCK
HOM-31317,943,402,4.8,20,2,891,DISCOUNT
GRO-31327,992,78,1.6,20,2,448,NO CHANGE
GRO-31328,140,122,1.5,20,2,214,DISCOUNT
COS-31329,806,7,3.1,20,2,49,NO CHANGE
CLO-31331,939,465,3.5,20,2,501,DISCOUNT
APP-31333,776,262,3.1,20,2,204,DISCOUNT
COS-31334,348,409,2.4,20,2,719,NO CHANGE
HOM-31340,440,208,3.3,20,2,264,NO CHANGE
GRO-31342,488,273,3.3,20,2,554,DISCOUNT
APP-31343,553,26,3.4,20,2,968,ORDER STOCK
ELE-31344,109,90,2.0,20,2,549,ORDER STOCK
SKI-31348,206,23,2.5,20,2,625,DISCOUNT
GRO-31351,921,231,4.4,20,2,760,ORDER STOCK
CLO-31353,959,491,2.3,20,2,752,NO CHANGE
GRO-31355,552,472,1.7,20,2,28,ORDER STOCK
CLO-31356,260,380,3.0,20,2,315,DISCOUNT
APP-31361,663,368,4.7,20,2,713,ORDER STOCK
FUR-31366,7,376,2.4,20,2,392,NO CHANGE
APP-31373,374,393,2.3,20,2,451,ORDER STOCK
HOM-31374,738,147,3.9,20,2,266,NO CHANGE
SKI-31375,528,10,1.9,20,2,496,ORDER STOCK
GRO-31379,664,395,4.5,20,2,830,ORDER STOCK
SKI-31384,240,15,2.6,20,2,685,DISCOUNT
SKI-31387,340,408,1.0,20,2,960,DISCOUNT
APP-31388,881,35,3.6,20,2,342,ORDER STOCK
HOM-31389,176,219,1.9,20,2,885,ORDER STOCK
GRO-31392,599,66,3.0,20,2,541,NO CHANGE
CLO-31393,415,48,3.6,20,2,905,ORDER STOCK
HOM-31395,799,99,2.3,20,2,772,NO CHANGE
GRO-31396,843,154,4.2,20,2,50,NO CHANGE
CLO-31399,959,99,4.7,20,2,252,DISCOUNT
ELE-31403,897,491,4.3,20,2,486,ORDER STOCK
FUR-31406,377,312,2.8,20,2,790,NO CHANGE
SKI-31408,496,417,4.5,20,2,465,DISCOUNT
APP-31409,483,232,2.8,20,2,646,ORDER STOCK
HOM-31412,531,171,1.6,20,2,63,NO CHANGE
GRO-31414,977,92,4.4,20,2,537,NO CHANGE
SKI-31419,60,29,1.3,20,2,267,ORDER STOCK
COS-31421,461,349,4.6,20,2,264,NO CHANGE
CLO-31427,923,107,1.6,20,2,349,ORDER STOCK
CLO-31428,995,275,4.4,20,2,218,ORDER STOCK
SKI-31429,832,265,4.3,20,2,639,DISCOUNT
ELE-31430,326,400,4.1,20,2,610,NO CHANGE
CLO-31431,364,145,2.0,20,2,569,DISCOUNT
CLO-31432,326,323,3.9,20,2,201,DISCOUNT
APP-31435,781,486,5.0,20,2,26,NO CHANGE
COS-31439,90,212,3.5,20,2,497,NO CHANGE
SKI-31440,794,366,5.0,20,2,692,DISCOUNT
APP-31444,500,20,4.7,20,2,697,DISCOUNT
FUR-31445,980,19,3.0,20,2,160,ORDER STOCK
COS-31448,425,70,1.8,20,2,593,DISCOUNT
CLO-31449,81,297,2.0,20,2,170,NO CHANGE
FUR-31452,747,128,3.4,20,2,310,NO CHANGE
APP-31453,288,149,1.9,20,2,811,NO CHANGE
COS-31455,898,218,2.7,20,2,869,ORDER STOCK
COS-31457,257,133,1.3,20,2,904,NO CHANGE
FUR-31459,374,432,3.6,20,2,909,NO CHANGE
SKI-31460,573,287,2.0,20,2,332,ORDER STOCK
GRO-31461,832,152,2.4,20,2,793,ORDER STOCK
GRO-31462,966,13,2.8,20,2,557,ORDER STOCK
CLO-31463,993,227,1.1,20,2,148,ORDER STOCK
FUR-31465,265,310,2.6,20,2,397,ORDER STOCK
HOM-31466,219,244,4.8,20,2,253,ORDER STOCK
HOM-31467,332,471,2.5,20,2,861,NO CHANGE
CLO-31470,210,15,3.3,20,2,246,ORDER STOCK
ELE-31471,129,230,5.0,20,2,813,DISCOUNT
FUR-31478,24,275,3.8,20,2,560,NO CHANGE
HOM-31480,847,404,2.0,20,2,210,ORDER STOCK
FUR-31483,884,58,3.3,20,2,456,NO CHANGE
GRO-31484,681,378,1.8,20,2,70,NO CHANGE
ELE-31486,728,289,4.4,20,2,473,NO CHANGE
GRO-31488,103,350,3.6,20,2,595,ORDER STOCK
APP-31489,753,81,1.6,20,2,373,NO CHANGE
GRO-31490,505,74,4.4,20,2,910,DISCOUNT
GRO-31491,962,184,4.1,20,2,743,NO CHANGE
GRO-31492,999,334,3.4,20,2,674,DISCOUNT
APP-31493,377,154,2.3,20,2,261,NO CHANGE
APP-31494,125,253,3.3,20,2,506,ORDER STOCK
COS-31497,813,250,1.3,20,2,215,DISCOUNT
HOM-31504,839,174,3.4,20,2,930,ORDER STOCK
FUR-31505,879,81,4.1,20,2,93,DISCOUNT
HOM-31506,434,357,3.2,20,2,109,ORDER STOCK
GRO-31507,531,34,3.6,20,2,530,NO CHANGE
HOM-31513,736,230,3.6,20,2,624,DISCOUNT
COS-31514,567,370,3.4,20,2,886,DISCOUNT
COS-31516,189,100,3.6,20,2,612,ORDER STOCK
COS-31517,115,102,4.1,20,2,163,DISCOUNT
CLO-31519,376,370,3.2,20,2,458,ORDER STOCK
COS-31521,193,462,1.7,20,2,881,DISCOUNT
ELE-31523,983,493,4.1,20,2,125,ORDER STOCK
GRO-31525,670,456,1.8,20,2,517,ORDER STOCK
HOM-31528,266,127,3.5,20,2,669,NO CHANGE
HOM-31530,815,446,4.1,20,2,631,ORDER STOCK
APP-31532,591,324,3.2,20,2,146,NO CHANGE
GRO-31533,250,20,2.1,20,2,391,NO CHANGE
GRO-31537,866,494,3.4,20,2,454,NO CHANGE
GRO-31538,332,470,3.3,20,2,379,NO CHANGE
COS-31539,212,50,1.2,20,2,699,ORDER STOCK
GRO-31541,759,323,3.7,20,2,913,DISCOUNT
ELE-31545,129,425,3.7,20,2,818,NO CHANGE
HOM-31548,268,485,2.5,20,2,796,NO CHANGE
SKI-31549,867,438,4.6,20,2,787,NO CHANGE
FUR-31551,704,469,4.7,20,2,810,ORDER STOCK
GRO-31555,516,11,3.2,20,2,749,ORDER STOCK
COS-31558,697,210,4.1,20,2,282,NO CHANGE
GRO-31561,692,368,1.1,20,2,222,ORDER STOCK
CLO-31563,421,116,1.4,20,2,875,DISCOUNT
HOM-31565,986,363,4.5,20,2,720,NO CHANGE
CLO-31566,156,100,2.3,20,2,750,NO CHANGE
SKI-31568,124,418,1.5,20,2,874,DISCOUNT
GRO-31570,336,69,2.3,20,2,951,ORDER STOCK
FUR-31571,210,199,2.1,20,2,409,DISCOUNT
FUR-31572,751,257,4.6,20,2,527,ORDER STOCK
COS-31573,838,426,3.6,20,2,697,NO CHANGE
FUR-31574,164,164,3.1,20,2,631,NO CHANGE
CLO-31575,839,44,2.0,20,2,632,DISCOUNT
CLO-31578,333,208,4.5,20,2,728,ORDER STOCK
COS-31580,52,163,1.8,20,2,111,ORDER STOCK
COS-31584,213,148,2.3,20,2,248,NO CHANGE
COS-31585,360,340,4.5,20,2,994,NO CHANGE
APP-31587,23,403,4.0,20,2,255,NO CHANGE
APP-31589,490,385,2.9,20,2,904,NO CHANGE
HOM-31592,30,34,3.5,20,2,396,ORDER STOCK
HOM-31593,596,295,3.3,20,2,267,DISCOUNT
COS-31594,724,197,1.4,20,2,925,DISCOUNT
SKI-31595,602,0,4.3,20,2,45,ORDER STOCK
APP-31598,620,104,3.7,20,2,437,ORDER STOCK
COS-31600,371,230,1.1,20,2,831,DISCOUNT
GRO-31603,118,161,3.4,20,2,360,ORDER STOCK
GRO-31604,577,117,4.8,20,2,927,NO CHANGE
ELE-31607,153,442,1.7,20,2,379,NO CHANGE
APP-31608,332,364,5.0,20,2,488,DISCOUNT
COS-31610,457,286,1.6,20,2,392,ORDER STOCK
HOM-31611,682,253,3.3,20,2,471,NO CHANGE
SKI-31612,969,23,4.6,20,2,327,DISCOUNT
GRO-31619,750,326,2.5,20,2,134,DISCOUNT
FUR-31620,832,213,3.0,20,2,478,DISCOUNT
GRO-31624,824,305,2.7,20,2,26,DISCOUNT
FUR-31628,310,15,3.7,20,2,632,DISCOUNT
FUR-31629,451,76,1.2,20,2,132,DISCOUNT
GRO-31631,59,119,2.5,20,2,32,DISCOUNT
ELE-31633,155,295,2.8,20,2,632,ORDER STOCK
APP-31637,406,493,2.8,20,2,539,ORDER STOCK
APP-31639,566,160,4.6,20,2,787,ORDER STOCK
SKI-31641,924,387,1.8,20,2,563,DISCOUNT
GRO-31647,559,48,2.1,20,2,804,ORDER STOCK
SKI-31649,2,347,3.1,20,2,891,DISCOUNT
APP-31650,425,199,3.9,20,2,169,DISCOUNT
ELE-31651,111,148,4.1,20,2,48,DISCOUNT
COS-31652,17,478,3.8,20,2,12,ORDER STOCK
FUR-31653,886,71,4.0,20,2,240,DISCOUNT
COS-31655,195,183,1.7,20,2,631,ORDER STOCK
APP-31660,959,63,4.7,20,2,556,NO CHANGE
COS-31661,475,156,1.1,20,2,659,NO CHANGE
SKI-31663,535,327,4.8,20,2,710,NO CHANGE
FUR-31665,983,226,4.3,20,2,234,NO CHANGE
COS-31670,775,439,1.9,20,2,255,ORDER STOCK
HOM-31676,767,47,2.1,20,2,842,NO CHANGE
GRO-31680,809,2,1.8,20,2,898,ORDER STOCK
ELE-31681,127,382,1.8,20,2,809,DISCOUNT
FUR-31684,639,94,1.8,20,2,852,ORDER STOCK
FUR-31685,618,317,4.9,20,2,653,DISCOUNT
SKI-31686,157,253,1.8,20,2,186,NO CHANGE
APP-31687,270,461,3.8,20,2,949,ORDER STOCK
ELE-31688,279,388,4.3,20,2,936,DISCOUNT
COS-31690,714,28,1.4,20,2,665,DISCOUNT
COS-31691,250,465,1.5,20,2,341,ORDER STOCK
SKI-31699,542,341,4.8,20,2,371,ORDER STOCK
APP-31700,582,208,2.8,20,2,868,ORDER STOCK
CLO-31701,354,81,4.0,20,2,260,DISCOUNT
SKI-31702,459,372,3.4,20,2,134,ORDER STOCK
ELE-31703,498,19,4.8,20,2,461,DISCOUNT
GRO-31707,77,110,4.3,20,2,2,DISCOUNT
ELE-31709,573,89,2.0,20,2,502,NO CHANGE
COS-31711,927,2,4.2,20,2,94,NO CHANGE
ELE-31714,289,80,3.6,20,2,488,ORDER STOCK
HOM-31715,132,432,4.6,20,2,300,ORDER STOCK
CLO-31716,459,34,3.7,20,2,124,DISCOUNT
GRO-31717,609,197,3.3,20,2,155,ORDER STOCK
ELE-31718,985,177,4.2,20,2,809,DISCOUNT
COS-31719,705,218,3.8,20,2,471,NO CHANGE
ELE-31721,117,256,1.0,20,2,490,ORDER STOCK
GRO-31723,610,434,4.8,20,2,481,NO CHANGE
ELE-31724,901,315,2.0,20,2,287,ORDER STOCK
GRO-31726,191,339,1.8,20,2,943,NO CHANGE
COS-31727,993,230,2.5,20,2,958,ORDER STOCK
ELE-31728,758,120,3.9,20,2,176,ORDER STOCK
CLO-31733,987,461,2.4,20,2,963,NO CHANGE
SKI-31735,525,259,1.3,20,2,787,NO CHANGE
COS-31738,949,230,2.6,20,2,11,NO CHANGE
CLO-31742,76,17,3.1,20,2,669,DISCOUNT
SKI-31744,401,141,3.4,20,2,807,NO CHANGE
APP-31745,893,17,4.6,20,2,23,DISCOUNT
CLO-31752,163,247,2.4,20,2,78,NO CHANGE
FUR-31756,759,417,3.0,20,2,252,ORDER STOCK
GRO-31757,326,387,3.3,20,2,842,NO CHANGE
GRO-31758,751,483,2.3,20,2,936,NO CHANGE
SKI-31761,41,374,1.6,20,2,303,ORDER STOCK
SKI-31764,402,113,1.8,20,2,46,DISCOUNT
COS-31766,471,34,5.0,20,2,854,DISCOUNT
FUR-31768,966,146,3.7,20,2,853,NO CHANGE
COS-31770,579,81,3.3,20,2,368,ORDER STOCK
APP-31772,474,333,4.7,20,2,259,DISCOUNT
SKI-31774,807,240,4.0,20,2,732,ORDER STOCK
APP-31785,236,209,4.0,20,2,255,ORDER STOCK
GRO-31786,799,189,2.6,20,2,800,DISCOUNT
FUR-31788,873,181,1.5,20,2,854,ORDER STOCK
HOM-31792,590,14,4.9,20,2,395,DISCOUNT
ELE-31794,155,37,4.9,20,2,279,NO CHANGE
COS-31797,700,139,4.8,20,2,48,NO CHANGE
COS-31798,499,130,2.5,20,2,261,DISCOUNT
ELE-31799,792,329,4.8,20,2,187,NO CHANGE
FUR-31801,172,264,1.4,20,2,666,DISCOUNT
FUR-31802,750,90,2.1,20,2,840,NO CHANGE
COS-31804,735,218,3.6,20,2,556,ORDER STOCK
HOM-31808,537,497,1.4,20,2,77,DISCOUNT
CLO-31810,281,410,2.8,20,2,919,NO CHANGE
ELE-31811,894,44,1.3,20,2,606,DISCOUNT
SKI-31815,899,14,1.4,20,2,229,DISCOUNT
SKI-31826,563,76,2.2,20,2,981,NO CHANGE
HOM-31828,508,467,1.1,20,2,528,DISCOUNT
FUR-31833,307,417,4.1,20,2,927,ORDER STOCK
ELE-31834,466,442,1.1,20,2,828,DISCOUNT
COS-31835,354,496,2.3,20,2,463,NO CHANGE
GRO-31838,148,320,4.6,20,2,352,ORDER STOCK
GRO-31839,844,278,3.4,20,2,551,ORDER STOCK
ELE-31841,998,403,3.8,20,2,940,NO CHANGE
FUR-31843,220,428,3.8,20,2,836,ORDER STOCK
COS-31845,390,365,1.7,20,2,898,DISCOUNT
FUR-31850,978,59,4.1,20,2,78,ORDER STOCK
COS-31852,665,296,2.6,20,2,939,NO CHANGE
HOM-31855,613,251,3.8,20,2,408,DISCOUNT
ELE-31858,602,450,1.8,20,2,625,DISCOUNT
HOM-31860,824,92,2.8,20,2,915,ORDER STOCK
ELE-31862,339,246,1.4,20,2,32,DISCOUNT
ELE-31864,724,162,3.6,20,2,754,NO CHANGE
SKI-31867,295,179,4.1,20,2,727,DISCOUNT
GRO-31868,611,45,3.5,20,2,46,DISCOUNT
ELE-31870,498,69,4.4,20,2,795,ORDER STOCK
SKI-31874,978,283,2.3,20,2,316,ORDER STOCK
ELE-31875,33,387,3.2,20,2,173,NO CHANGE
CLO-31878,583,65,2.5,20,2,938,NO CHANGE
APP-31880,666,492,3.7,20,2,830,NO CHANGE
ELE-31885,808,351,2.1,20,2,850,ORDER STOCK
COS-31887,187,394,1.3,20,2,324,NO CHANGE
FUR-31893,138,403,3.6,20,2,843,ORDER STOCK
CLO-31895,524,169,4.0,20,2,360,DISCOUNT
COS-31901,207,143,3.9,20,2,595,ORDER STOCK
COS-31903,338,200,3.1,20,2,333,ORDER STOCK
GRO-31904,410,304,3.7,20,2,474,DISCOUNT
COS-31906,198,391,3.4,20,2,973,DISCOUNT
SKI-31907,486,331,1.7,20,2,213,ORDER STOCK
CLO-31908,855,246,1.1,20,2,237,NO CHANGE
HOM-31909,580,186,1.1,20,2,259,DISCOUNT
HOM-31912,797,6,3.4,20,2,664,DISCOUNT
APP-31915,340,447,3.2,20,2,719,DISCOUNT
APP-31916,565,108,3.8,20,2,165,ORDER STOCK
APP-31920,454,295,1.5,20,2,886,NO CHANGE
SKI-31921,656,35,3.8,20,2,50,ORDER STOCK
FUR-31929,363,163,2.4,20,2,203,DISCOUNT
GRO-31930,733,199,4.8,20,2,562,DISCOUNT
ELE-31931,487,427,4.7,20,2,927,ORDER STOCK
SKI-31932,644,184,1.3,20,2,947,NO CHANGE
APP-31936,440,295,4.4,20,2,627,NO CHANGE
GRO-31938,80,136,2.6,20,2,273,ORDER STOCK
GRO-31941,752,155,3.0,20,2,747,NO CHANGE
CLO-31943,23,204,1.7,20,2,798,DISCOUNT
COS-31944,890,123,4.9,20,2,951,DISCOUNT
SKI-31948,688,261,4.3,20,2,848,DISCOUNT
GRO-31951,992,24,3.2,20,2,229,ORDER STOCK
ELE-31954,722,291,2.8,20,2,321,NO CHANGE
APP-31961,939,262,1.0,20,2,184,DISCOUNT
COS-31962,743,213,1.6,20,2,442,DISCOUNT
GRO-31964,686,250,2.6,20,2,975,NO CHANGE
CLO-31965,563,252,2.8,20,2,37,ORDER STOCK
APP-31966,69,358,3.4,20,2,826,DISCOUNT
ELE-31968,50,139,2.7,20,2,268,NO CHANGE
CLO-31978,91,385,1.1,20,2,549,DISCOUNT
CLO-31980,510,201,3.6,20,2,421,ORDER STOCK
CLO-31982,590,202,2.4,20,2,462,NO CHANGE
SKI-31986,83,238,1.3,20,2,531,NO CHANGE
GRO-31987,242,426,2.7,20,2,10,ORDER STOCK
GRO-31990,752,75,1.3,20,2,564,NO CHANGE
COS-31992,946,187,3.5,20,2,249,NO CHANGE
COS-31993,927,432,2.9,20,2,155,ORDER STOCK
SKI-31994,823,359,1.5,20,2,199,NO CHANGE
APP-31995,657,76,2.3,20,2,363,DISCOUNT
APP-31996,748,91,2.4,20,2,584,ORDER STOCK
HOM-31999,472,353,2.3,20,2,437,DISCOUNT
COS-32000,713,319,4.9,20,2,433,DISCOUNT
APP-32001,273,419,4.2,20,2,134,NO CHANGE
ELE-32006,974,125,1.4,20,2,130,DISCOUNT
HOM-32009,591,448,1.1,20,2,856,ORDER STOCK
FUR-32011,765,460,2.2,20,2,153,ORDER STOCK
GRO-32013,252,137,2.1,20,2,728,ORDER STOCK
SKI-32014,909,106,4.3,20,2,963,DISCOUNT
HOM-32015,308,364,2.1,20,2,162,DISCOUNT
SKI-32025,398,386,1.4,20,2,254,NO CHANGE
ELE-32026,356,245,1.0,20,2,579,ORDER STOCK
CLO-32028,771,25,1.7,20,2,722,DISCOUNT
APP-32034,505,380,4.9,20,2,643,ORDER STOCK
CLO-32035,83,409,2.1,20,2,514,ORDER STOCK
COS-32038,946,374,2.8,20,2,274,NO CHANGE
ELE-32041,424,304,4.9,20,2,688,ORDER STOCK
CLO-32042,273,243,3.5,20,2,268,ORDER STOCK
FUR-32049,538,446,2.7,20,2,580,ORDER STOCK
APP-32051,411,228,1.2,20,2,111,ORDER STOCK
HOM-32052,348,209,1.9,20,2,339,NO CHANGE
APP-32053,17,158,1.7,20,2,860,DISCOUNT
FUR-32057,29,175,4.5,20,2,950,NO CHANGE
COS-32059,450,292,2.1,20,2,65,NO CHANGE
FUR-32062,186,111,1.4,20,2,696,NO CHANGE
ELE-32063,477,324,3.9,20,2,174,ORDER STOCK
SKI-32066,369,394,3.4,20,2,984,ORDER STOCK
CLO-32068,511,276,1.8,20,2,394,DISCOUNT
CLO-32072,331,313,3.0,20,2,715,DISCOUNT
GRO-32073,885,86,4.6,20,2,733,NO CHANGE
SKI-32076,884,137,3.2,20,2,798,DISCOUNT
SKI-32078,739,165,3.5,20,2,218,NO CHANGE
HOM-32086,974,270,2.8,20,2,125,NO CHANGE
FUR-32087,893,45,2.8,20,2,447,ORDER STOCK
GRO-32092,875,323,1.3,20,2,85,DISCOUNT
CLO-32099,679,380,1.4,20,2,828,ORDER STOCK
APP-32107,452,343,1.5,20,2,347,ORDER STOCK
CLO-32108,363,243,4.2,20,2,114,ORDER STOCK
HOM-32109,524,482,4.6,20,2,423,DISCOUNT
HOM-32112,944,164,4.9,20,2,565,NO CHANGE
CLO-32117,300,203,3.8,20,2,592,NO CHANGE
GRO-32119,714,135,1.6,20,2,957,DISCOUNT
GRO-32121,870,500,1.7,20,2,147,NO CHANGE
SKI-32123,430,478,3.8,20,2,533,DISCOUNT
APP-32125,424,499,2.1,20,2,583,DISCOUNT
GRO-32128,817,174,3.2,20,2,156,DISCOUNT
APP-32129,412,197,4.2,20,2,105,DISCOUNT
APP-32130,616,315,1.4,20,2,969,DISCOUNT
HOM-32132,636,113,3.9,20,2,600,ORDER STOCK
COS-32133,420,69,4.7,20,2,385,NO CHANGE
GRO-32134,393,275,2.8,20,2,92,DISCOUNT
FUR-32136,689,196,3.8,20,2,346,DISCOUNT
ELE-32137,909,271,1.1,20,2,855,ORDER STOCK
SKI-32138,908,195,1.4,20,2,287,ORDER STOCK
ELE-32139,393,131,2.7,20,2,834,NO CHANGE
GRO-32142,440,472,2.8,20,2,755,NO CHANGE
GRO-32147,928,82,4.7,20,2,808,DISCOUNT
CLO-32148,976,323,1.2,20,2,765,DISCOUNT
ELE-32149,939,242,3.9,20,2,380,NO CHANGE
COS-32150,160,439,4.8,20,2,409,NO CHANGE
ELE-32156,373,72,4.5,20,2,295,NO CHANGE
GRO-32157,14,332,4.6,20,2,964,ORDER STOCK
CLO-32163,258,436,2.9,20,2,152,NO CHANGE
HOM-32164,596,426,1.7,20,2,307,DISCOUNT
FUR-32166,169,41,1.8,20,2,316,NO CHANGE
ELE-32169,507,432,2.8,20,2,306,ORDER STOCK
APP-32174,293,465,3.3,20,2,766,ORDER STOCK
GRO-32177,607,98,2.6,20,2,14,ORDER STOCK
GRO-32179,727,257,3.0,20,2,283,NO CHANGE
APP-32182,67,350,1.9,20,2,967,NO CHANGE
CLO-32186,873,280,3.3,20,2,949,DISCOUNT
COS-32191,515,204,1.2,20,2,610,DISCOUNT
